code,P2,P50,P100,P250,P500,P1000,P2000,rho,suction,theta
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,0.5,0.356
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,0.7,0.344
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,1.0,0.334
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,1.5,0.318
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,2.0,0.299
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,3.0,0.226
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,5.0,0.179
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,7.0,0.161
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,10.0,0.143
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,15.0,0.127
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,20.0,0.118
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,30.0,0.109
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,50.0,0.1
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,70.0,0.094
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,100.0,0.089
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,150.0,0.083
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,200.0,0.078
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,300.0,0.072
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,500.0,0.065
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,700.0,0.062
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,0.0,0.428
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,0.2,0.398
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,0.3,0.379
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,0.5,0.353
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,0.7,0.334
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,1.0,0.31
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,1.5,0.272
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,2.0,0.235
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,3.0,0.18
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,5.0,0.119
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,7.0,0.1
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,10.0,0.088
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,15.0,0.077
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,20.0,0.07
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,30.0,0.062
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,50.0,0.055
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,70.0,0.052
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,100.0,0.049
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,150.0,0.046
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,200.0,0.044
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,300.0,0.041
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,500.0,0.039
4661,0.03,0.07250000000000001,0.11714285714285715,0.3,0.75,0.9500000000000001,1.0,1.49,700.0,0.038
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,45.0,0.034
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,31.9,0.041
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,31.3,0.042
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,8.5,0.053
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,7.4,0.062
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,6.0,0.072
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,4.6,0.081
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,4.1,0.091
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.8,0.101
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.3,0.111
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.0,0.12
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.2,0.131
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.2,0.142
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.0,0.151
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.0,0.171
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.2,0.191
4720,0.046,0.091,0.295,0.746,0.899,0.932,0.998,1.48,3.2,0.201
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,0.6,0.404
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,1.1,0.404
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,1.4,0.403
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,1.6,0.403
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,1.8,0.4
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,2.0,0.358
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,2.2,0.286
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,2.6,0.209
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,2.7,0.18
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,3.0,0.15
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,3.3,0.127
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,3.6,0.113
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,3.9,0.1
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,4.2,0.0925
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,4.6,0.084
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,4.9,0.078
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,5.6,0.07
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,6.3,0.066
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,7.1,0.0624
4810,0.0,0.0,0.02,0.13,0.48,0.99,1.0,1.35,8.1,0.059
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,1.6,0.259
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,1.6,0.254
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,1.8,0.238
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,1.9,0.227
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.0,0.224
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.1,0.216
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.1,0.213
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.3,0.199
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.3,0.197
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.4,0.186
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.5,0.177
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.7,0.17
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,2.7,0.162
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,3.0,0.142
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,3.0,0.141
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,3.1,0.133
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,3.1,0.131
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,3.2,0.116
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,3.3,0.108
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,3.4,0.1
4940,0.0,0.0,0.0,0.362,0.62,0.9101428571428571,1.0,1.76,3.6,0.088
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,2.0,0.249
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,2.2,0.233
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,2.2,0.231
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,2.4,0.21
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,2.4,0.21
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,2.7,0.188
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,2.8,0.174
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,2.9,0.17
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,3.0,0.154
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,3.1,0.145
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,3.1,0.142
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,3.6,0.096
4941,0.0,0.0,0.0,0.348,0.591,0.9078571428571428,1.0,1.81,3.8,0.086
